layer,concept,feature_id,full_score,full_rank,resample_support,median_resample_rank,mean_resample_rank,resamples,top_features_per_resample
26,negative_sentiment,18884,1.1325974957296088,70,0.0078125,15.0,15.0,128,20
26,negative_sentiment,32204,1.5945422038385295,32,0.1015625,16.0,16.076923076923077,128,20
26,negative_sentiment,29157,1.3551697733720707,54,0.0234375,19.0,18.0,128,20
26,negative_sentiment,26095,1.5388865329530241,34,0.0859375,17.0,16.09090909090909,128,20
26,negative_sentiment,13296,1.93196728509824,24,0.375,15.0,14.604166666666666,128,20
26,negative_sentiment,18418,1.3636155477012248,52,0.0390625,18.0,17.4,128,20
26,positive_sentiment,4616,1.3361487707543613,50,0.046875,18.0,18.333333333333332,128,20
26,positive_sentiment,12297,1.4206090545551555,39,0.1015625,15.0,14.846153846153847,128,20
26,positive_sentiment,12813,1.9977120373899875,21,0.375,14.0,13.979166666666666,128,20
26,positive_sentiment,28188,2.2679319325011402,13,0.703125,12.0,12.255555555555556,128,20
26,positive_sentiment,20509,0.6688739381819575,142,0.0078125,20.0,20.0,128,20
26,positive_sentiment,24605,1.002607280432258,87,0.0234375,18.0,17.666666666666668,128,20
26,positive_sentiment,3627,1.388625371979753,41,0.109375,12.5,14.142857142857142,128,20
26,positive_sentiment,13362,1.776159382072355,29,0.1953125,16.0,15.96,128,20
26,positive_sentiment,29766,1.3483272625157394,49,0.0546875,15.0,14.714285714285714,128,20
26,positive_sentiment,4169,1.3634723498744339,47,0.0390625,16.0,17.2,128,20
26,positive_sentiment,20565,1.1344039560790444,66,0.0078125,20.0,20.0,128,20
26,positive_sentiment,11350,0.9413154181738596,93,0.0078125,20.0,20.0,128,20
26,positive_sentiment,24154,1.8704072280102,23,0.296875,12.5,12.68421052631579,128,20
26,positive_sentiment,4740,1.8390126878594009,26,0.2890625,15.0,14.324324324324325,128,20
26,positive_sentiment,25737,1.0182865157231773,82,0.015625,17.0,17.0,128,20
26,positive_sentiment,20634,1.2266601377270345,57,0.0234375,19.0,18.666666666666668,128,20
26,positive_sentiment,8859,1.234873231607855,55,0.03125,15.5,14.5,128,20
26,positive_sentiment,26266,1.1992181143122436,58,0.015625,19.5,19.5,128,20
26,positive_sentiment,2214,1.318430365143784,53,0.046875,19.0,17.333333333333332,128,20
26,positive_sentiment,16040,1.3722566505722162,44,0.0625,15.5,15.875,128,20
26,positive_sentiment,17578,1.0391413530321836,79,0.0078125,20.0,20.0,128,20
26,positive_sentiment,25776,2.7156771023374437,6,0.9296875,8.0,9.058823529411764,128,20
26,positive_sentiment,20144,2.0067167184651806,19,0.4140625,12.0,11.981132075471699,128,20
26,positive_sentiment,23218,2.8315139141970103,5,0.9765625,6.0,6.96,128,20
26,positive_sentiment,27835,1.3762915080439977,43,0.09375,16.0,15.833333333333334,128,20
26,positive_sentiment,28352,0.8344344471081833,112,0.0078125,16.0,16.0,128,20
26,positive_sentiment,19652,1.3582753780689538,48,0.0078125,20.0,20.0,128,20
26,positive_sentiment,31950,2.0378253580951324,18,0.546875,14.0,13.457142857142857,128,20
26,positive_sentiment,9424,4.020156475353318,1,1.0,1.0,1.421875,128,20
26,positive_sentiment,20691,1.1368251031097556,65,0.0078125,16.0,16.0,128,20
26,positive_sentiment,2259,0.6542760066357063,149,0.0078125,18.0,18.0,128,20
26,positive_sentiment,21211,2.545361926446917,8,0.796875,10.5,10.754901960784315,128,20
26,positive_sentiment,18140,1.3334552870854899,51,0.0390625,18.0,17.6,128,20
26,positive_sentiment,8428,2.0822219923901413,17,0.546875,11.5,11.414285714285715,128,20
26,positive_sentiment,30461,2.1955393313356275,15,0.5859375,11.0,11.226666666666667,128,20
26,positive_sentiment,4863,1.4476981074622868,37,0.046875,19.0,18.666666666666668,128,20
26,positive_sentiment,29445,2.3329657771780674,10,0.671875,11.0,11.825581395348838,128,20
26,positive_sentiment,14605,1.9999544253348416,20,0.4453125,14.0,13.666666666666666,128,20
26,positive_sentiment,30479,2.119879726890222,16,0.6484375,13.0,12.108433734939759,128,20
26,positive_sentiment,22287,0.9267954031714963,96,0.0078125,19.0,19.0,128,20
26,positive_sentiment,787,0.9705517452836815,90,0.0078125,17.0,17.0,128,20
26,positive_sentiment,16155,2.7041154159943077,7,0.9375,8.5,8.95,128,20
26,positive_sentiment,1819,0.7790885620809676,126,0.0078125,13.0,13.0,128,20
26,positive_sentiment,21281,2.4431912567300107,9,0.796875,11.0,11.696078431372548,128,20
26,positive_sentiment,16162,1.7766703685498988,28,0.140625,18.5,18.333333333333332,128,20
26,positive_sentiment,25899,2.2713279802026083,12,0.65625,11.5,11.511904761904763,128,20
26,positive_sentiment,2347,1.0706237569016737,72,0.0078125,16.0,16.0,128,20
26,positive_sentiment,21809,1.1804250985880196,60,0.046875,16.5,16.666666666666668,128,20
26,positive_sentiment,2880,1.0073222235192942,86,0.015625,15.0,15.0,128,20
26,positive_sentiment,27459,1.3701583445951697,45,0.046875,17.5,14.833333333333334,128,20
26,positive_sentiment,23365,1.2303741544992917,56,0.0078125,16.0,16.0,128,20
26,positive_sentiment,846,2.2114421513136038,14,0.671875,13.0,12.604651162790697,128,20
26,positive_sentiment,18772,1.0359315276269117,80,0.0078125,16.0,16.0,128,20
26,positive_sentiment,19802,1.0765414006512282,71,0.0078125,8.0,8.0,128,20
26,positive_sentiment,9563,1.045307118164152,77,0.0078125,14.0,14.0,128,20
26,positive_sentiment,27482,0.994403029717844,89,0.0078125,14.0,14.0,128,20
26,positive_sentiment,369,1.3666820935276038,46,0.0546875,18.0,16.857142857142858,128,20
26,positive_sentiment,18802,1.5136848727875252,36,0.1328125,18.0,17.41176470588235,128,20
26,positive_sentiment,13683,1.0863700934314362,70,0.015625,18.5,18.5,128,20
26,positive_sentiment,20342,1.676001359784625,31,0.0234375,19.0,19.0,128,20
26,positive_sentiment,10621,1.9360116140946193,22,0.34375,15.0,14.636363636363637,128,20
26,positive_sentiment,4484,1.8624190945716312,25,0.28125,16.0,16.333333333333332,128,20
26,positive_sentiment,3469,1.7707700513542863,30,0.3203125,14.0,14.024390243902438,128,20
26,positive_sentiment,4494,1.417590398638232,40,0.078125,19.0,17.9,128,20
26,positive_sentiment,8590,1.5331374478341182,33,0.0234375,16.0,16.333333333333332,128,20
26,positive_sentiment,5008,1.3053833974709899,54,0.0390625,19.0,19.2,128,20
26,positive_sentiment,7569,1.8653567094422023,24,0.3828125,15.0,14.306122448979592,128,20
26,positive_sentiment,6547,3.175825605339788,4,1.0,4.0,4.8359375,128,20
26,positive_sentiment,17813,1.046458135648731,76,0.015625,19.5,19.5,128,20
26,positive_sentiment,19361,0.850276949418471,106,0.0078125,19.0,19.0,128,20
26,positive_sentiment,932,1.015585774238119,84,0.0078125,17.0,17.0,128,20
26,positive_sentiment,3494,1.383969397393795,42,0.1015625,16.0,16.076923076923077,128,20
26,positive_sentiment,28089,0.9961354897688368,88,0.0078125,14.0,14.0,128,20
26,positive_sentiment,15809,1.4382669130984558,38,0.0390625,19.0,18.4,128,20
26,positive_sentiment,18884,1.1529166849585668,64,0.0078125,17.0,17.0,128,20
26,positive_sentiment,456,1.3222931401683622,52,0.03125,13.5,13.75,128,20
26,positive_sentiment,32713,1.804924112368636,27,0.296875,16.0,15.263157894736842,128,20
26,positive_sentiment,6612,1.6326292984276582,32,0.21875,16.0,14.714285714285714,128,20
26,positive_sentiment,29157,1.5267270380467644,34,0.09375,14.0,14.083333333333334,128,20
26,positive_sentiment,10732,3.225355621146601,3,1.0,4.0,4.5,128,20
26,positive_sentiment,26095,1.5218660397980233,35,0.1171875,16.0,16.333333333333332,128,20
26,positive_sentiment,18418,3.8252811677617315,2,1.0,2.0,1.984375,128,20
26,positive_sentiment,12279,2.3028378159184175,11,0.7421875,12.0,11.48421052631579,128,20
26,uncertainty,16898,1.3614855114129292,70,0.0234375,14.0,14.333333333333334,128,20
26,uncertainty,2054,1.971930036530993,23,0.328125,11.0,11.404761904761905,128,20
26,uncertainty,26630,1.4658826059962817,57,0.0078125,19.0,19.0,128,20
26,uncertainty,19982,1.9500365835348126,25,0.28125,14.0,13.722222222222221,128,20
26,uncertainty,16413,1.0627902250326322,110,0.0078125,17.0,17.0,128,20
26,uncertainty,30757,1.5799958476950382,49,0.0390625,16.0,16.4,128,20
26,uncertainty,20005,1.8681218747618564,31,0.0078125,17.0,17.0,128,20
26,uncertainty,7724,1.4883970500901416,52,0.1015625,16.0,14.384615384615385,128,20
26,uncertainty,14381,1.591490540682695,48,0.0859375,19.0,16.636363636363637,128,20
26,uncertainty,3628,1.743578571224382,36,0.1640625,16.0,15.952380952380953,128,20
26,uncertainty,12336,2.196958931904751,18,0.390625,15.0,14.52,128,20
26,uncertainty,24123,1.1496362162594358,94,0.0078125,15.0,15.0,128,20
26,uncertainty,2150,1.6146060093706154,45,0.09375,14.5,15.166666666666666,128,20
26,uncertainty,30823,2.6720818776350486,9,0.8203125,10.0,9.666666666666666,128,20
26,uncertainty,32366,2.6649785096924212,10,0.8984375,9.0,10.017391304347827,128,20
26,uncertainty,631,1.8766525198761,30,0.1640625,17.0,15.619047619047619,128,20
26,uncertainty,28289,1.4205567130319992,61,0.015625,19.5,19.5,128,20
26,uncertainty,22150,1.0716513420557532,108,0.0078125,17.0,17.0,128,20
26,uncertainty,8331,1.338327491252879,73,0.0546875,17.0,14.857142857142858,128,20
26,uncertainty,3724,2.769669866416801,5,0.8359375,9.0,9.598130841121495,128,20
26,uncertainty,14476,0.9738958836304565,127,0.0078125,15.0,15.0,128,20
26,uncertainty,20107,0.9656054494415421,129,0.0078125,20.0,20.0,128,20
26,uncertainty,25231,1.4749913653611786,56,0.0546875,16.0,15.428571428571429,128,20
26,uncertainty,1165,1.1646547405977892,91,0.0078125,15.0,15.0,128,20
26,uncertainty,25745,0.8734217272418906,151,0.0078125,15.0,15.0,128,20
26,uncertainty,24214,1.9214265036553198,26,0.2578125,14.0,13.424242424242424,128,20
26,uncertainty,11935,1.3201011615472422,74,0.0234375,19.0,18.666666666666668,128,20
26,uncertainty,6819,1.56339378391197,51,0.0859375,10.0,12.363636363636363,128,20
26,uncertainty,29351,1.6526963965998707,42,0.1171875,13.0,13.6,128,20
26,uncertainty,21166,1.65108095046115,43,0.109375,15.0,13.928571428571429,128,20
26,uncertainty,18606,1.3975145639726883,65,0.015625,19.5,19.5,128,20
26,uncertainty,14006,2.5685200475050842,12,0.6953125,9.0,10.067415730337078,128,20
26,uncertainty,24246,1.480596516674457,55,0.0546875,15.0,16.571428571428573,128,20
26,uncertainty,7863,1.1830400598317312,87,0.0078125,20.0,20.0,128,20
26,uncertainty,31423,2.7007669683226028,8,0.8984375,8.0,8.539130434782608,128,20
26,uncertainty,1215,2.4087751207193975,13,0.6015625,10.0,11.064935064935066,128,20
26,uncertainty,8386,2.7093362338930627,7,0.890625,8.0,9.43859649122807,128,20
26,uncertainty,25800,1.2115877602651566,82,0.0078125,19.0,19.0,128,20
26,uncertainty,30924,1.7679447560582553,35,0.0546875,17.0,15.857142857142858,128,20
26,uncertainty,9431,2.276770375272512,16,0.4921875,14.0,13.555555555555555,128,20
26,uncertainty,21734,1.404049624626175,62,0.0078125,19.0,19.0,128,20
26,uncertainty,7914,1.253117424415154,77,0.0078125,16.0,16.0,128,20
26,uncertainty,9453,2.060124225857595,20,0.296875,16.5,15.368421052631579,128,20
26,uncertainty,9462,4.258446098266508,2,1.0,2.0,1.78125,128,20
26,uncertainty,9464,1.1872058305734936,85,0.0078125,17.0,17.0,128,20
26,uncertainty,22780,0.9967501924490276,117,0.0078125,17.0,17.0,128,20
26,uncertainty,6917,1.4808975610518877,54,0.0703125,19.0,18.22222222222222,128,20
26,uncertainty,26374,2.6616470890848785,11,0.9140625,9.0,9.735042735042734,128,20
26,uncertainty,7953,1.398825160381809,64,0.0078125,20.0,20.0,128,20
26,uncertainty,13605,1.0788151367269452,104,0.0078125,18.0,18.0,128,20
26,uncertainty,28460,1.980690156555672,22,0.2734375,14.0,14.571428571428571,128,20
26,uncertainty,7990,1.0068958969553463,115,0.015625,15.0,15.0,128,20
26,uncertainty,29495,3.113538966454469,3,0.984375,4.0,6.2936507936507935,128,20
26,uncertainty,1338,2.3007705550183917,15,0.5390625,12.0,11.478260869565217,128,20
26,uncertainty,12604,1.4032962638614739,63,0.0234375,15.0,14.333333333333334,128,20
26,uncertainty,21312,1.2621862776285508,76,0.03125,13.0,12.75,128,20
26,uncertainty,4433,1.6725800516332618,39,0.046875,18.5,18.0,128,20
26,uncertainty,18772,2.30486911580095,14,0.6015625,11.0,11.246753246753247,128,20
26,uncertainty,25950,2.0223839241530515,21,0.375,16.0,15.020833333333334,128,20
26,uncertainty,11619,1.7979483486009624,34,0.140625,14.0,14.0,128,20
26,uncertainty,26984,1.865536041741478,32,0.2109375,17.0,15.851851851851851,128,20
26,uncertainty,23402,2.267753225321221,17,0.546875,15.0,14.742857142857142,128,20
26,uncertainty,24431,1.1652494116620296,90,0.0078125,18.0,18.0,128,20
26,uncertainty,31603,1.881396044119331,29,0.203125,15.0,14.307692307692308,128,20
26,uncertainty,10105,1.6702943483390083,40,0.0,nan,nan,128,20
26,uncertainty,13178,1.4539797810189075,59,0.03125,19.0,18.5,128,20
26,uncertainty,29563,1.482113959325815,53,0.0078125,10.0,10.0,128,20
26,uncertainty,29570,1.6571404796881715,41,0.078125,13.5,14.3,128,20
26,uncertainty,10126,0.9771561907095337,126,0.0078125,19.0,19.0,128,20
26,uncertainty,26512,1.2445762170956132,80,0.0234375,16.0,15.333333333333334,128,20
26,uncertainty,8593,4.540414296375081,1,1.0,1.0,1.2265625,128,20
26,uncertainty,31121,1.3109616640703234,75,0.03125,15.5,15.5,128,20
26,uncertainty,10138,1.60657649754035,46,0.0859375,12.0,12.727272727272727,128,20
26,uncertainty,3994,1.4345054001675304,60,0.0078125,20.0,20.0,128,20
26,uncertainty,15774,1.3940923500346092,67,0.0703125,17.0,15.666666666666666,128,20
26,uncertainty,23458,1.8645627904857156,33,0.2890625,15.0,13.945945945945946,128,20
26,uncertainty,18871,1.1767655288631915,89,0.0078125,17.0,17.0,128,20
26,uncertainty,31161,0.9372481939444093,134,0.0078125,20.0,20.0,128,20
26,uncertainty,23994,1.896161016211144,27,0.234375,17.0,15.9,128,20
26,uncertainty,18367,1.6744943711803952,38,0.109375,15.0,15.071428571428571,128,20
26,uncertainty,15304,2.724451945799226,6,0.875,8.0,8.964285714285714,128,20
26,uncertainty,19918,1.1550809908236837,93,0.0078125,20.0,20.0,128,20
26,uncertainty,4047,1.6300506136258286,44,0.0859375,16.0,15.727272727272727,128,20
26,uncertainty,16852,1.6029319256064414,47,0.046875,18.0,17.333333333333332,128,20
26,uncertainty,7648,1.6977086495254083,37,0.125,16.0,15.75,128,20
26,uncertainty,29666,0.7732381274366116,181,0.0078125,17.0,17.0,128,20
26,uncertainty,13798,2.1715167132760786,19,0.328125,14.5,14.19047619047619,128,20
26,uncertainty,27112,2.9172749589172673,4,0.953125,6.0,6.827868852459017,128,20
26,uncertainty,5609,0.8611305912240247,153,0.0078125,20.0,20.0,128,20
26,uncertainty,9709,1.1300905049027068,97,0.0078125,19.0,19.0,128,20
26,uncertainty,14834,1.9560168218474536,24,0.25,13.0,13.59375,128,20
26,uncertainty,25587,1.568434406410836,50,0.0625,17.5,17.0,128,20
26,uncertainty,32248,1.2469385097716856,78,0.0078125,13.0,13.0,128,20
26,uncertainty,32767,1.8899256810279181,28,0.1796875,15.0,14.521739130434783,128,20
